"Country Name","Country Code","Indicator Name","Indicator Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Ukraine","UKR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46809648358.7357,41257058476.688,41373986342.844,41815132422.7772,43221245878.4147,43617162894.5415,47737250461.0022,50584843110.3693,56226046979.8978,65364427115.6593,71608135126.3286,78720460527.2325,91642255404.0543,95932907326.5707,72577115458.5599,79686709875.7674,86174734125.6235,94585401958.9019,94994726647.6612,87451516932.7847,82933027873.4708,82575467847.0255,89217756482.6559,92231243907.0207,95686458260.8097,96893875532.2933,102304840377.162
"Upper middle income","UMC","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5610891785559.73,5444875807056.79,5675075870767.89,5271585838562.93,5264511309230.53,5339936672913.61,5528306540259.15,6456505357820.68,6321928052973.68,7196944221387.06,7640277926418.21,8575936186644.31,10079380031220,10521536427156.6,11153744054432.1,11998272754147.7,12519692094425.8,13298100503115.1,13891506534543.9,14603552438328.9,15170785028471.3,15884609001766.4,16785135331539.5,17173133713239.6,17759137553388.1,17467476304941.3,18555322504121.4
"Uruguay","URY","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,18922790183.6307,18255632746.2802,17360616180.3359,18105935907.5196,18789383419.6092,19910555145.2418,19989450524.7761,21403585479.3427,23274526740.709,23843191828.4112,25314302193.8869,22389975536.0616,17950231332.4553,17561195574.0434,17781213986.7137,20744845443.9046,23415869921.5511,23818689657.6747,24194864297.4646,23269403444.1123,24978430301.2427,27906712035.9863,29208926885.3014,31846088130.1979,31348829886.7399,33367858398.0354,34567670263.4143,36451386726.2145,35468980259.4092,34156527771.6705,32948647356.9742,30649528312.336,29329068673.9676,30729690255.6968,32892351111.1345,34028760319.7586,36299030937.8722,38553258337.3087,39816397939.9036,43174776785.3353,45155307250.2552,44005450753.454,46992659860.0022,47446028727.5098,47804269388.5369,54083722545.4159,54242019466.0061,53754854049.0324,54704778748.2366,50896899133.8317,52526161844.0203
"United States","USA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",4627287139836.88,4750253410345.14,5008082057918.86,5280843646766.28,5051458381613.76,5036053457646.29,5287786655117.13,5499864636558.52,5781119400259.27,5743738600460.01,5615664871185.68,5855629861935.46,5926830879632.41,6115933213164.7,6607353413241.62,6883446235305.96,7125240097629.97,7383177015964.92,7810772588662.79,7991580491472.59,8098468432642.42,8126531392810.43,8407664585796.79,8598535208113.5,8980923718895.26,9281768538858.39,9683136238903.17,10205665293845.6,10807581632538.6,11256657796619.9,11685993442781.2,11866928429617.1,12042708321673.3,12273717251681.6,12743573217206.3,13093128971318.2,13585320167900.6,13630893523942,13268614255534.2,13134094851709.8,13696787718880.6,13975761014372.1,14510464675971.2,14713022223820.5,15204165027279.6,15741217552602.7,15909022435714,16338516827532.4,16811934510154,17196358447812.5,16606198871866.3,17477801835747.3
"Uzbekistan","UZB","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74303403461.0591,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines","VCT","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647038947.434155,NA,NA,NA,NA,NA,NA
"Venezuela, RB","VEN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"British Virgin Islands","VGB","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virgin Islands (U.S.)","VIR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Viet Nam","VNM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53996239358.6008,57805481931.4339,62786410286.3329,66983778327.9155,69470989233.3753,70437254366.6551,75023790866.3332,79295007846.1942,81906583920.4245,84558065454.5411,91564821265.5605,97703876006.4299,105708712652.6,111817402107.081,117096544896.027,138131564455.816,150606919584.02,162310863163.563,171501096096.108,185014313334.681,193012873974.015,209402026661.057,226725198869.01,248894299318.433,267515800894.765,278406490984.031,280048337079.71
"Vanuatu","VUT","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401717421.101958,416966585.688887,431854988.175897,445600206.832838,496675731.927148,511844034.212771,577134809.200912,550127562.970875,552447720.736968,582711720.200625,571013941.280732,627343676.293735,683270175.932789,683379604.75955,732586024.859931,768813345.41048,887055896.402122,955407934.582455,852517739.904773,823243549.976155
"World","WLD","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,16958881565039.7,17876641481321.5,18946706175853.7,18650157502998.1,18760347844203.5,19660282269356,20334445202938,21190856671176.6,21647416804395.5,21715682601249.1,22091946840189.7,22306481835604.1,23203650738080.6,24525778347236.5,25735006763450.4,26713837316546.7,27420061246229.5,28133847689630.4,29083747311827.7,30133749409579.6,30506962511005.6,31271889260984.4,31784884956696.3,33208433970944,34213519123706.5,35116801676220.1,36504083250017.3,37210330607701.1,38278271783895.6,39603776556832.7,40375879789595.7,41828450739326.9,42473126409607.8,44740840033540.9,46333603276735.6,48747512404731.3,51209015651057.6,51145824381043.3,50714758379894.3,53377817853328.3,54811395911658.8,56547288254495.5,57876092323150.5,59783505568580.6,61631628380470.5,63314455633245.7,65675548772864.8,67333002775870,68853099206163,66066299869599.6,69541875031961
"Samoa","WSM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631657925.904668,785647414.872828,655204488.327137,653571988.92019,859704908.269955,671828606.443289,732622037.78255,808827079.594502,809831593.358995,808351931.395041,847564305.240304,807306818.641132,773813589.245989
"Kosovo","XKX","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.","YEM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47114040397.1047,41543948136.5858,46480419649.0434,50575840906.2256,50433804062.4373,38965340068.7833,36091015241.9214,35025769432.1228,33000535477.0422,NA,NA,NA
"South Africa","ZAF","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,81670302424.2361,84773403421.7002,95453049858.7997,100350716726.478,94703954803.6585,93028705680.5001,91876566067.2256,95301019591.3614,97603673793.5777,105665152238.284,107564964173.737,108115333597.232,110197147558.774,119033109846.825,110980137502.187,109096771909.901,116528775161.115,121370628366.803,124970805119.506,125365293700.191,128197544226.102,130788816024.064,137785179833.072,141225886264.927,148937971547.542,154722919055.286,159468847695.201,161250512374.219,163226831957.818,170676468475.167,174255540644.666,187824305896.473,199566874488.924,207892201492.59,221607944612.13,235445533844.162,243313689917.538,234057462832.31,247530058712.056,255900704860.316,261935699330.493,266131229247.911,270564894039.914,275340857896.247,286512572884.149,285886412594.95,292777646782.024,294828099750.251,298471907881.499,284801153601.431,304657487098.675
"Zambia","ZMB","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17062740007.3973,NA,NA,NA,NA,NA,NA
"Zimbabwe","ZWE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8720380985.55807,9926724141.2483,10317135944.17,12870308623.8557,13746019232.3762,13663544320.4016,15403238923.9308,15123764206.7761,5712301947.80263,16930285323.1337,15028637311.1779,13514080711.4693,14298643618.5238
